X,Y,#
6297,1244,BAD
6298,1244,BAD
6317,1244,BAD
6318,1244,BAD
2421,827,BAD
2422,827,BAD
2423,827,BAD
2424,827,BAD
2425,827,BAD
2419,828,BAD
2420,828,BAD
2421,828,BAD
2422,828,BAD
2423,828,BAD
2424,828,BAD
2425,828,BAD
2426,828,BAD
2427,828,BAD
2428,828,BAD
2418,829,BAD
2419,829,BAD
2420,829,BAD
2421,829,BAD
2422,829,BAD
2423,829,BAD
2424,829,BAD
2425,829,BAD
2426,829,BAD
2427,829,BAD
2428,829,BAD
2429,829,BAD
2417,830,BAD
2418,830,BAD
2419,830,BAD
2420,830,BAD
2421,830,BAD
2422,830,BAD
2423,830,BAD
2424,830,BAD
2425,830,BAD
2426,830,BAD
2427,830,BAD
2428,830,BAD
2429,830,BAD
2430,830,BAD
2416,831,BAD
2417,831,BAD
2418,831,BAD
2419,831,BAD
2420,831,BAD
2421,831,BAD
2422,831,BAD
2423,831,BAD
2424,831,BAD
2425,831,BAD
2426,831,BAD
2427,831,BAD
2428,831,BAD
2429,831,BAD
2430,831,BAD
2416,832,BAD
2417,832,BAD
2418,832,BAD
2419,832,BAD
2420,832,BAD
2421,832,BAD
2422,832,BAD
2423,832,BAD
2424,832,BAD
2425,832,BAD
2426,832,BAD
2427,832,BAD
2428,832,BAD
2429,832,BAD
2430,832,BAD
2416,833,BAD
2417,833,BAD
2418,833,BAD
2419,833,BAD
2420,833,BAD
2421,833,BAD
2422,833,BAD
2423,833,BAD
2424,833,BAD
2425,833,BAD
2426,833,BAD
2427,833,BAD
2428,833,BAD
2429,833,BAD
2430,833,BAD
2415,834,BAD
2416,834,BAD
2417,834,BAD
2418,834,BAD
2419,834,BAD
2420,834,BAD
2421,834,BAD
2422,834,BAD
2423,834,BAD
2424,834,BAD
2425,834,BAD
2426,834,BAD
2427,834,BAD
2428,834,BAD
2429,834,BAD
2430,834,BAD
2431,834,BAD
2415,835,BAD
2416,835,BAD
2417,835,BAD
2418,835,BAD
2419,835,BAD
2420,835,BAD
2421,835,BAD
2422,835,BAD
2423,835,BAD
2424,835,BAD
2425,835,BAD
2426,835,BAD
2427,835,BAD
2428,835,BAD
2429,835,BAD
2430,835,BAD
2431,835,BAD
2416,836,BAD
2417,836,BAD
2418,836,BAD
2419,836,BAD
2420,836,BAD
2421,836,BAD
2422,836,BAD
2423,836,BAD
2424,836,BAD
2425,836,BAD
2426,836,BAD
2427,836,BAD
2428,836,BAD
2429,836,BAD
2430,836,BAD
2431,836,BAD
2416,837,BAD
2417,837,BAD
2418,837,BAD
2419,837,BAD
2420,837,BAD
2421,837,BAD
2422,837,BAD
2423,837,BAD
2424,837,BAD
2425,837,BAD
2426,837,BAD
2427,837,BAD
2428,837,BAD
2429,837,BAD
2430,837,BAD
2431,837,BAD
2416,838,BAD
2417,838,BAD
2418,838,BAD
2419,838,BAD
2420,838,BAD
2421,838,BAD
2422,838,BAD
2423,838,BAD
2424,838,BAD
2425,838,BAD
2426,838,BAD
2427,838,BAD
2428,838,BAD
2429,838,BAD
2430,838,BAD
2417,839,BAD
2418,839,BAD
2419,839,BAD
2420,839,BAD
2421,839,BAD
2422,839,BAD
2423,839,BAD
2424,839,BAD
2425,839,BAD
2426,839,BAD
2427,839,BAD
2428,839,BAD
2429,839,BAD
2418,840,BAD
2419,840,BAD
2420,840,BAD
2421,840,BAD
2422,840,BAD
2423,840,BAD
2424,840,BAD
2425,840,BAD
2426,840,BAD
2427,840,BAD
2428,840,BAD
2429,840,BAD
2419,841,BAD
2420,841,BAD
2421,841,BAD
2422,841,BAD
2423,841,BAD
2424,841,BAD
2425,841,BAD
2426,841,BAD
2427,841,BAD
1332,824,BAD
1333,824,BAD
1334,824,BAD
1331,825,BAD
1332,825,BAD
1333,825,BAD
1334,825,BAD
1335,825,BAD
1330,826,BAD
1331,826,BAD
1332,826,BAD
1333,826,BAD
1334,826,BAD
1335,826,BAD
1336,826,BAD
1330,827,BAD
1331,827,BAD
1332,827,BAD
1333,827,BAD
1334,827,BAD
1335,827,BAD
1336,827,BAD
1330,828,BAD
1331,828,BAD
1332,828,BAD
1333,828,BAD
1334,828,BAD
1335,828,BAD
1336,828,BAD
1330,829,BAD
1331,829,BAD
1332,829,BAD
1333,829,BAD
1334,829,BAD
1335,829,BAD
1336,829,BAD
1331,830,BAD
1332,830,BAD
1333,830,BAD
1334,830,BAD
1335,830,BAD
1333,831,BAD
4924,819,BAD
4925,819,BAD
4926,819,BAD
4927,819,BAD
4928,819,BAD
4929,819,BAD
4930,819,BAD
4931,819,BAD
4923,820,BAD
4924,820,BAD
4925,820,BAD
4926,820,BAD
4927,820,BAD
4928,820,BAD
4929,820,BAD
4930,820,BAD
4931,820,BAD
4932,820,BAD
4933,820,BAD
4934,820,BAD
4922,821,BAD
4923,821,BAD
4924,821,BAD
4925,821,BAD
4926,821,BAD
4927,821,BAD
4928,821,BAD
4929,821,BAD
4930,821,BAD
4931,821,BAD
4932,821,BAD
4933,821,BAD
4934,821,BAD
4935,821,BAD
4936,821,BAD
4921,822,BAD
4922,822,BAD
4923,822,BAD
4924,822,BAD
4925,822,BAD
4926,822,BAD
4927,822,BAD
4928,822,BAD
4929,822,BAD
4930,822,BAD
4931,822,BAD
4932,822,BAD
4933,822,BAD
4934,822,BAD
4935,822,BAD
4936,822,BAD
4937,822,BAD
4938,822,BAD
4939,822,BAD
4921,823,BAD
4922,823,BAD
4923,823,BAD
4924,823,BAD
4925,823,BAD
4926,823,BAD
4927,823,BAD
4928,823,BAD
4929,823,BAD
4930,823,BAD
4931,823,BAD
4932,823,BAD
4933,823,BAD
4934,823,BAD
4935,823,BAD
4936,823,BAD
4937,823,BAD
4938,823,BAD
4939,823,BAD
4940,823,BAD
4941,823,BAD
4920,824,BAD
4921,824,BAD
4922,824,BAD
4923,824,BAD
4924,824,BAD
4925,824,BAD
4926,824,BAD
4927,824,BAD
4928,824,BAD
4929,824,BAD
4930,824,BAD
4931,824,BAD
4932,824,BAD
4933,824,BAD
4934,824,BAD
4935,824,BAD
4936,824,BAD
4937,824,BAD
4938,824,BAD
4939,824,BAD
4940,824,BAD
4941,824,BAD
4942,824,BAD
4943,824,BAD
4944,824,BAD
4920,825,BAD
4921,825,BAD
4922,825,BAD
4923,825,BAD
4924,825,BAD
4925,825,BAD
4926,825,BAD
4927,825,BAD
4928,825,BAD
4929,825,BAD
4930,825,BAD
4931,825,BAD
4932,825,BAD
4933,825,BAD
4934,825,BAD
4935,825,BAD
4936,825,BAD
4937,825,BAD
4938,825,BAD
4939,825,BAD
4940,825,BAD
4941,825,BAD
4942,825,BAD
4943,825,BAD
4944,825,BAD
4945,825,BAD
4946,825,BAD
4920,826,BAD
4921,826,BAD
4922,826,BAD
4923,826,BAD
4924,826,BAD
4925,826,BAD
4926,826,BAD
4927,826,BAD
4928,826,BAD
4929,826,BAD
4930,826,BAD
4931,826,BAD
4932,826,BAD
4933,826,BAD
4934,826,BAD
4935,826,BAD
4936,826,BAD
4937,826,BAD
4938,826,BAD
4939,826,BAD
4940,826,BAD
4941,826,BAD
4942,826,BAD
4943,826,BAD
4944,826,BAD
4945,826,BAD
4946,826,BAD
4947,826,BAD
4920,827,BAD
4921,827,BAD
4922,827,BAD
4923,827,BAD
4924,827,BAD
4925,827,BAD
4926,827,BAD
4927,827,BAD
4928,827,BAD
4929,827,BAD
4930,827,BAD
4931,827,BAD
4932,827,BAD
4933,827,BAD
4934,827,BAD
4935,827,BAD
4936,827,BAD
4937,827,BAD
4938,827,BAD
4939,827,BAD
4940,827,BAD
4941,827,BAD
4942,827,BAD
4943,827,BAD
4944,827,BAD
4945,827,BAD
4946,827,BAD
4947,827,BAD
4948,827,BAD
4920,828,BAD
4921,828,BAD
4922,828,BAD
4923,828,BAD
4924,828,BAD
4925,828,BAD
4926,828,BAD
4927,828,BAD
4928,828,BAD
4929,828,BAD
4930,828,BAD
4931,828,BAD
4932,828,BAD
4933,828,BAD
4934,828,BAD
4935,828,BAD
4936,828,BAD
4937,828,BAD
4938,828,BAD
4939,828,BAD
4940,828,BAD
4941,828,BAD
4942,828,BAD
4943,828,BAD
4944,828,BAD
4945,828,BAD
4946,828,BAD
4947,828,BAD
4948,828,BAD
4949,828,BAD
4950,828,BAD
4921,829,BAD
4922,829,BAD
4923,829,BAD
4924,829,BAD
4925,829,BAD
4926,829,BAD
4927,829,BAD
4928,829,BAD
4929,829,BAD
4930,829,BAD
4931,829,BAD
4932,829,BAD
4933,829,BAD
4934,829,BAD
4935,829,BAD
4936,829,BAD
4937,829,BAD
4938,829,BAD
4939,829,BAD
4940,829,BAD
4941,829,BAD
4942,829,BAD
4943,829,BAD
4944,829,BAD
4945,829,BAD
4946,829,BAD
4947,829,BAD
4948,829,BAD
4949,829,BAD
4950,829,BAD
4951,829,BAD
4921,830,BAD
4922,830,BAD
4923,830,BAD
4924,830,BAD
4925,830,BAD
4926,830,BAD
4927,830,BAD
4928,830,BAD
4929,830,BAD
4930,830,BAD
4931,830,BAD
4932,830,BAD
4933,830,BAD
4934,830,BAD
4935,830,BAD
4936,830,BAD
4937,830,BAD
4938,830,BAD
4939,830,BAD
4940,830,BAD
4941,830,BAD
4942,830,BAD
4943,830,BAD
4944,830,BAD
4945,830,BAD
4946,830,BAD
4947,830,BAD
4948,830,BAD
4949,830,BAD
4950,830,BAD
4951,830,BAD
4922,831,BAD
4923,831,BAD
4924,831,BAD
4925,831,BAD
4926,831,BAD
4927,831,BAD
4928,831,BAD
4929,831,BAD
4930,831,BAD
4931,831,BAD
4932,831,BAD
4933,831,BAD
4934,831,BAD
4935,831,BAD
4936,831,BAD
4937,831,BAD
4938,831,BAD
4939,831,BAD
4940,831,BAD
4941,831,BAD
4942,831,BAD
4943,831,BAD
4944,831,BAD
4945,831,BAD
4946,831,BAD
4947,831,BAD
4948,831,BAD
4949,831,BAD
4950,831,BAD
4951,831,BAD
4952,831,BAD
4923,832,BAD
4924,832,BAD
4925,832,BAD
4926,832,BAD
4927,832,BAD
4928,832,BAD
4929,832,BAD
4930,832,BAD
4931,832,BAD
4932,832,BAD
4933,832,BAD
4934,832,BAD
4935,832,BAD
4936,832,BAD
4937,832,BAD
4938,832,BAD
4939,832,BAD
4940,832,BAD
4941,832,BAD
4942,832,BAD
4943,832,BAD
4944,832,BAD
4945,832,BAD
4946,832,BAD
4947,832,BAD
4948,832,BAD
4949,832,BAD
4950,832,BAD
4951,832,BAD
4952,832,BAD
4953,832,BAD
4924,833,BAD
4925,833,BAD
4926,833,BAD
4927,833,BAD
4928,833,BAD
4929,833,BAD
4930,833,BAD
4931,833,BAD
4932,833,BAD
4933,833,BAD
4934,833,BAD
4935,833,BAD
4936,833,BAD
4937,833,BAD
4938,833,BAD
4939,833,BAD
4940,833,BAD
4941,833,BAD
4942,833,BAD
4943,833,BAD
4944,833,BAD
4945,833,BAD
4946,833,BAD
4947,833,BAD
4948,833,BAD
4949,833,BAD
4950,833,BAD
4951,833,BAD
4952,833,BAD
4953,833,BAD
4954,833,BAD
4925,834,BAD
4926,834,BAD
4927,834,BAD
4928,834,BAD
4929,834,BAD
4930,834,BAD
4931,834,BAD
4932,834,BAD
4933,834,BAD
4934,834,BAD
4935,834,BAD
4936,834,BAD
4937,834,BAD
4938,834,BAD
4939,834,BAD
4940,834,BAD
4941,834,BAD
4942,834,BAD
4943,834,BAD
4944,834,BAD
4945,834,BAD
4946,834,BAD
4947,834,BAD
4948,834,BAD
4949,834,BAD
4950,834,BAD
4951,834,BAD
4952,834,BAD
4953,834,BAD
4954,834,BAD
4926,835,BAD
4927,835,BAD
4928,835,BAD
4929,835,BAD
4930,835,BAD
4931,835,BAD
4932,835,BAD
4933,835,BAD
4934,835,BAD
4935,835,BAD
4936,835,BAD
4937,835,BAD
4938,835,BAD
4939,835,BAD
4940,835,BAD
4941,835,BAD
4942,835,BAD
4943,835,BAD
4944,835,BAD
4945,835,BAD
4946,835,BAD
4947,835,BAD
4948,835,BAD
4949,835,BAD
4950,835,BAD
4951,835,BAD
4952,835,BAD
4953,835,BAD
4954,835,BAD
4955,835,BAD
4928,836,BAD
4929,836,BAD
4930,836,BAD
4931,836,BAD
4932,836,BAD
4933,836,BAD
4934,836,BAD
4935,836,BAD
4936,836,BAD
4937,836,BAD
4938,836,BAD
4939,836,BAD
4940,836,BAD
4941,836,BAD
4942,836,BAD
4943,836,BAD
4944,836,BAD
4945,836,BAD
4946,836,BAD
4947,836,BAD
4948,836,BAD
4949,836,BAD
4950,836,BAD
4951,836,BAD
4952,836,BAD
4953,836,BAD
4954,836,BAD
4955,836,BAD
4929,837,BAD
4930,837,BAD
4931,837,BAD
4932,837,BAD
4933,837,BAD
4934,837,BAD
4935,837,BAD
4936,837,BAD
4937,837,BAD
4938,837,BAD
4939,837,BAD
4940,837,BAD
4941,837,BAD
4942,837,BAD
4943,837,BAD
4944,837,BAD
4945,837,BAD
4946,837,BAD
4947,837,BAD
4948,837,BAD
4949,837,BAD
4950,837,BAD
4951,837,BAD
4952,837,BAD
4953,837,BAD
4954,837,BAD
4955,837,BAD
4956,837,BAD
4930,838,BAD
4931,838,BAD
4932,838,BAD
4933,838,BAD
4934,838,BAD
4935,838,BAD
4936,838,BAD
4937,838,BAD
4938,838,BAD
4939,838,BAD
4940,838,BAD
4941,838,BAD
4942,838,BAD
4943,838,BAD
4944,838,BAD
4945,838,BAD
4946,838,BAD
4947,838,BAD
4948,838,BAD
4949,838,BAD
4950,838,BAD
4951,838,BAD
4952,838,BAD
4953,838,BAD
4954,838,BAD
4955,838,BAD
4956,838,BAD
4931,839,BAD
4932,839,BAD
4933,839,BAD
4934,839,BAD
4935,839,BAD
4936,839,BAD
4937,839,BAD
4938,839,BAD
4939,839,BAD
4940,839,BAD
4941,839,BAD
4942,839,BAD
4943,839,BAD
4944,839,BAD
4945,839,BAD
4946,839,BAD
4947,839,BAD
4948,839,BAD
4949,839,BAD
4950,839,BAD
4951,839,BAD
4952,839,BAD
4953,839,BAD
4954,839,BAD
4955,839,BAD
4956,839,BAD
4932,840,BAD
4933,840,BAD
4934,840,BAD
4935,840,BAD
4936,840,BAD
4937,840,BAD
4938,840,BAD
4939,840,BAD
4940,840,BAD
4941,840,BAD
4942,840,BAD
4943,840,BAD
4944,840,BAD
4945,840,BAD
4946,840,BAD
4947,840,BAD
4948,840,BAD
4949,840,BAD
4950,840,BAD
4951,840,BAD
4952,840,BAD
4953,840,BAD
4954,840,BAD
4955,840,BAD
4956,840,BAD
4933,841,BAD
4934,841,BAD
4935,841,BAD
4936,841,BAD
4937,841,BAD
4938,841,BAD
4939,841,BAD
4940,841,BAD
4941,841,BAD
4942,841,BAD
4943,841,BAD
4944,841,BAD
4945,841,BAD
4946,841,BAD
4947,841,BAD
4948,841,BAD
4949,841,BAD
4950,841,BAD
4951,841,BAD
4952,841,BAD
4953,841,BAD
4954,841,BAD
4955,841,BAD
4956,841,BAD
4935,842,BAD
4936,842,BAD
4937,842,BAD
4938,842,BAD
4939,842,BAD
4940,842,BAD
4941,842,BAD
4942,842,BAD
4943,842,BAD
4944,842,BAD
4945,842,BAD
4946,842,BAD
4947,842,BAD
4948,842,BAD
4949,842,BAD
4950,842,BAD
4951,842,BAD
4952,842,BAD
4953,842,BAD
4954,842,BAD
4955,842,BAD
4937,843,BAD
4938,843,BAD
4939,843,BAD
4940,843,BAD
4941,843,BAD
4942,843,BAD
4943,843,BAD
4944,843,BAD
4945,843,BAD
4946,843,BAD
4947,843,BAD
4948,843,BAD
4949,843,BAD
4950,843,BAD
4951,843,BAD
4952,843,BAD
4953,843,BAD
4954,843,BAD
4939,844,BAD
4940,844,BAD
4941,844,BAD
4942,844,BAD
4943,844,BAD
4944,844,BAD
4945,844,BAD
4946,844,BAD
4947,844,BAD
4948,844,BAD
4949,844,BAD
4950,844,BAD
4951,844,BAD
4952,844,BAD
4953,844,BAD
4945,845,BAD
4946,845,BAD
4947,845,BAD
4948,845,BAD
1657,780,BAD
1658,780,BAD
1659,780,BAD
1660,780,BAD
1661,780,BAD
1655,781,BAD
1656,781,BAD
1657,781,BAD
1658,781,BAD
1659,781,BAD
1660,781,BAD
1661,781,BAD
1662,781,BAD
1663,781,BAD
1654,782,BAD
1655,782,BAD
1656,782,BAD
1657,782,BAD
1658,782,BAD
1659,782,BAD
1660,782,BAD
1661,782,BAD
1662,782,BAD
1663,782,BAD
1653,783,BAD
1654,783,BAD
1655,783,BAD
1656,783,BAD
1657,783,BAD
1658,783,BAD
1659,783,BAD
1660,783,BAD
1661,783,BAD
1662,783,BAD
1663,783,BAD
1664,783,BAD
1652,784,BAD
1653,784,BAD
1654,784,BAD
1655,784,BAD
1656,784,BAD
1657,784,BAD
1658,784,BAD
1659,784,BAD
1660,784,BAD
1661,784,BAD
1662,784,BAD
1663,784,BAD
1664,784,BAD
1665,784,BAD
1651,785,BAD
1652,785,BAD
1653,785,BAD
1654,785,BAD
1655,785,BAD
1656,785,BAD
1657,785,BAD
1658,785,BAD
1659,785,BAD
1660,785,BAD
1661,785,BAD
1662,785,BAD
1663,785,BAD
1664,785,BAD
1665,785,BAD
1651,786,BAD
1652,786,BAD
1653,786,BAD
1654,786,BAD
1655,786,BAD
1656,786,BAD
1657,786,BAD
1658,786,BAD
1659,786,BAD
1660,786,BAD
1661,786,BAD
1662,786,BAD
1663,786,BAD
1664,786,BAD
1665,786,BAD
1666,786,BAD
1650,787,BAD
1651,787,BAD
1652,787,BAD
1653,787,BAD
1654,787,BAD
1655,787,BAD
1656,787,BAD
1657,787,BAD
1658,787,BAD
1659,787,BAD
1660,787,BAD
1661,787,BAD
1662,787,BAD
1663,787,BAD
1664,787,BAD
1665,787,BAD
1666,787,BAD
1650,788,BAD
1651,788,BAD
1652,788,BAD
1653,788,BAD
1654,788,BAD
1655,788,BAD
1656,788,BAD
1657,788,BAD
1658,788,BAD
1659,788,BAD
1660,788,BAD
1661,788,BAD
1662,788,BAD
1663,788,BAD
1664,788,BAD
1665,788,BAD
1666,788,BAD
1667,788,BAD
1650,789,BAD
1651,789,BAD
1652,789,BAD
1653,789,BAD
1654,789,BAD
1655,789,BAD
1656,789,BAD
1657,789,BAD
1658,789,BAD
1659,789,BAD
1660,789,BAD
1661,789,BAD
1662,789,BAD
1663,789,BAD
1664,789,BAD
1665,789,BAD
1666,789,BAD
1667,789,BAD
1649,790,BAD
1650,790,BAD
1651,790,BAD
1652,790,BAD
1653,790,BAD
1654,790,BAD
1655,790,BAD
1656,790,BAD
1657,790,BAD
1658,790,BAD
1659,790,BAD
1660,790,BAD
1661,790,BAD
1662,790,BAD
1663,790,BAD
1664,790,BAD
1665,790,BAD
1666,790,BAD
1667,790,BAD
1649,791,BAD
1650,791,BAD
1651,791,BAD
1652,791,BAD
1653,791,BAD
1654,791,BAD
1655,791,BAD
1656,791,BAD
1657,791,BAD
1658,791,BAD
1659,791,BAD
1660,791,BAD
1661,791,BAD
1662,791,BAD
1663,791,BAD
1664,791,BAD
1665,791,BAD
1666,791,BAD
1667,791,BAD
1649,792,BAD
1650,792,BAD
1651,792,BAD
1652,792,BAD
1653,792,BAD
1654,792,BAD
1655,792,BAD
1656,792,BAD
1657,792,BAD
1658,792,BAD
1659,792,BAD
1660,792,BAD
1661,792,BAD
1662,792,BAD
1663,792,BAD
1664,792,BAD
1665,792,BAD
1666,792,BAD
1667,792,BAD
1649,793,BAD
1650,793,BAD
1651,793,BAD
1652,793,BAD
1653,793,BAD
1654,793,BAD
1655,793,BAD
1656,793,BAD
1657,793,BAD
1658,793,BAD
1659,793,BAD
1660,793,BAD
1661,793,BAD
1662,793,BAD
1663,793,BAD
1664,793,BAD
1665,793,BAD
1666,793,BAD
1667,793,BAD
1648,794,BAD
1649,794,BAD
1650,794,BAD
1651,794,BAD
1652,794,BAD
1653,794,BAD
1654,794,BAD
1655,794,BAD
1656,794,BAD
1657,794,BAD
1658,794,BAD
1659,794,BAD
1660,794,BAD
1661,794,BAD
1662,794,BAD
1663,794,BAD
1664,794,BAD
1665,794,BAD
1666,794,BAD
1667,794,BAD
1648,795,BAD
1649,795,BAD
1650,795,BAD
1651,795,BAD
1652,795,BAD
1653,795,BAD
1654,795,BAD
1655,795,BAD
1656,795,BAD
1657,795,BAD
1658,795,BAD
1659,795,BAD
1660,795,BAD
1661,795,BAD
1662,795,BAD
1663,795,BAD
1664,795,BAD
1665,795,BAD
1666,795,BAD
1667,795,BAD
1648,796,BAD
1649,796,BAD
1650,796,BAD
1651,796,BAD
1652,796,BAD
1653,796,BAD
1654,796,BAD
1655,796,BAD
1656,796,BAD
1657,796,BAD
1658,796,BAD
1659,796,BAD
1660,796,BAD
1661,796,BAD
1662,796,BAD
1663,796,BAD
1664,796,BAD
1665,796,BAD
1666,796,BAD
1667,796,BAD
1648,797,BAD
1649,797,BAD
1650,797,BAD
1651,797,BAD
1652,797,BAD
1653,797,BAD
1654,797,BAD
1655,797,BAD
1656,797,BAD
1657,797,BAD
1658,797,BAD
1659,797,BAD
1660,797,BAD
1661,797,BAD
1662,797,BAD
1663,797,BAD
1664,797,BAD
1665,797,BAD
1666,797,BAD
1667,797,BAD
1649,798,BAD
1650,798,BAD
1651,798,BAD
1652,798,BAD
1653,798,BAD
1654,798,BAD
1655,798,BAD
1656,798,BAD
1657,798,BAD
1658,798,BAD
1659,798,BAD
1660,798,BAD
1661,798,BAD
1662,798,BAD
1663,798,BAD
1664,798,BAD
1665,798,BAD
1666,798,BAD
1667,798,BAD
1649,799,BAD
1650,799,BAD
1651,799,BAD
1652,799,BAD
1653,799,BAD
1654,799,BAD
1655,799,BAD
1656,799,BAD
1657,799,BAD
1658,799,BAD
1659,799,BAD
1660,799,BAD
1661,799,BAD
1662,799,BAD
1663,799,BAD
1664,799,BAD
1665,799,BAD
1666,799,BAD
1650,800,BAD
1651,800,BAD
1652,800,BAD
1653,800,BAD
1654,800,BAD
1655,800,BAD
1656,800,BAD
1657,800,BAD
1658,800,BAD
1659,800,BAD
1660,800,BAD
1661,800,BAD
1662,800,BAD
1663,800,BAD
1664,800,BAD
1665,800,BAD
1666,800,BAD
1650,801,BAD
1651,801,BAD
1652,801,BAD
1653,801,BAD
1654,801,BAD
1655,801,BAD
1656,801,BAD
1657,801,BAD
1658,801,BAD
1659,801,BAD
1660,801,BAD
1661,801,BAD
1662,801,BAD
1663,801,BAD
1664,801,BAD
1665,801,BAD
1666,801,BAD
1651,802,BAD
1652,802,BAD
1653,802,BAD
1654,802,BAD
1655,802,BAD
1656,802,BAD
1657,802,BAD
1658,802,BAD
1659,802,BAD
1660,802,BAD
1661,802,BAD
1662,802,BAD
1663,802,BAD
1664,802,BAD
1665,802,BAD
1652,803,BAD
1653,803,BAD
1654,803,BAD
1655,803,BAD
1656,803,BAD
1657,803,BAD
1658,803,BAD
1659,803,BAD
1660,803,BAD
1661,803,BAD
1662,803,BAD
1663,803,BAD
1664,803,BAD
1653,804,BAD
1654,804,BAD
1655,804,BAD
1656,804,BAD
1657,804,BAD
1658,804,BAD
1659,804,BAD
1660,804,BAD
1661,804,BAD
1662,804,BAD
1663,804,BAD
1655,805,BAD
1656,805,BAD
1657,805,BAD
1658,805,BAD
1659,805,BAD
1660,805,BAD
1661,805,BAD
4260,766,BAD
4261,766,BAD
4262,766,BAD
4263,766,BAD
4264,766,BAD
4265,766,BAD
4266,766,BAD
4258,767,BAD
4259,767,BAD
4260,767,BAD
4261,767,BAD
4262,767,BAD
4263,767,BAD
4264,767,BAD
4265,767,BAD
4266,767,BAD
4267,767,BAD
4256,768,BAD
4257,768,BAD
4258,768,BAD
4259,768,BAD
4260,768,BAD
4261,768,BAD
4262,768,BAD
4263,768,BAD
4264,768,BAD
4265,768,BAD
4266,768,BAD
4267,768,BAD
4254,769,BAD
4255,769,BAD
4256,769,BAD
4257,769,BAD
4258,769,BAD
4259,769,BAD
4260,769,BAD
4261,769,BAD
4262,769,BAD
4263,769,BAD
4264,769,BAD
4265,769,BAD
4266,769,BAD
4267,769,BAD
4268,769,BAD
4253,770,BAD
4254,770,BAD
4255,770,BAD
4256,770,BAD
4257,770,BAD
4258,770,BAD
4259,770,BAD
4260,770,BAD
4261,770,BAD
4262,770,BAD
4263,770,BAD
4264,770,BAD
4265,770,BAD
4266,770,BAD
4267,770,BAD
4268,770,BAD
4251,771,BAD
4252,771,BAD
4253,771,BAD
4254,771,BAD
4255,771,BAD
4256,771,BAD
4257,771,BAD
4258,771,BAD
4259,771,BAD
4260,771,BAD
4261,771,BAD
4262,771,BAD
4263,771,BAD
4264,771,BAD
4265,771,BAD
4266,771,BAD
4267,771,BAD
4268,771,BAD
4269,771,BAD
4249,772,BAD
4250,772,BAD
4251,772,BAD
4252,772,BAD
4253,772,BAD
4254,772,BAD
4255,772,BAD
4256,772,BAD
4257,772,BAD
4258,772,BAD
4259,772,BAD
4260,772,BAD
4261,772,BAD
4262,772,BAD
4263,772,BAD
4264,772,BAD
4265,772,BAD
4266,772,BAD
4267,772,BAD
4268,772,BAD
4269,772,BAD
4249,773,BAD
4250,773,BAD
4251,773,BAD
4252,773,BAD
4253,773,BAD
4254,773,BAD
4255,773,BAD
4256,773,BAD
4257,773,BAD
4258,773,BAD
4259,773,BAD
4260,773,BAD
4261,773,BAD
4262,773,BAD
4263,773,BAD
4264,773,BAD
4265,773,BAD
4266,773,BAD
4267,773,BAD
4268,773,BAD
4249,774,BAD
4250,774,BAD
4251,774,BAD
4252,774,BAD
4253,774,BAD
4254,774,BAD
4255,774,BAD
4256,774,BAD
4257,774,BAD
4258,774,BAD
4259,774,BAD
4260,774,BAD
4261,774,BAD
4262,774,BAD
4263,774,BAD
4264,774,BAD
4265,774,BAD
4266,774,BAD
4267,774,BAD
4268,774,BAD
4249,775,BAD
4250,775,BAD
4251,775,BAD
4252,775,BAD
4253,775,BAD
4254,775,BAD
4255,775,BAD
4256,775,BAD
4257,775,BAD
4258,775,BAD
4259,775,BAD
4260,775,BAD
4261,775,BAD
4262,775,BAD
4263,775,BAD
4264,775,BAD
4265,775,BAD
4266,775,BAD
4267,775,BAD
4268,775,BAD
4249,776,BAD
4250,776,BAD
4251,776,BAD
4252,776,BAD
4253,776,BAD
4254,776,BAD
4255,776,BAD
4256,776,BAD
4257,776,BAD
4258,776,BAD
4259,776,BAD
4260,776,BAD
4261,776,BAD
4262,776,BAD
4263,776,BAD
4264,776,BAD
4265,776,BAD
4266,776,BAD
4267,776,BAD
4250,777,BAD
4251,777,BAD
4252,777,BAD
4253,777,BAD
4254,777,BAD
4255,777,BAD
4256,777,BAD
4257,777,BAD
4258,777,BAD
4259,777,BAD
4260,777,BAD
4261,777,BAD
4262,777,BAD
4263,777,BAD
4264,777,BAD
4252,778,BAD
4253,778,BAD
4254,778,BAD
4255,778,BAD
4256,778,BAD
4257,778,BAD
4258,778,BAD
4259,778,BAD
4260,778,BAD
4254,779,BAD
4255,779,BAD
4256,779,BAD
4257,779,BAD
5897,669,BAD
5898,669,BAD
5899,669,BAD
5900,669,BAD
5896,670,BAD
5897,670,BAD
5898,670,BAD
5899,670,BAD
5900,670,BAD
5901,670,BAD
5895,671,BAD
5896,671,BAD
5897,671,BAD
5898,671,BAD
5899,671,BAD
5900,671,BAD
5901,671,BAD
5895,672,BAD
5896,672,BAD
5897,672,BAD
5898,672,BAD
5899,672,BAD
5900,672,BAD
5901,672,BAD
5894,673,BAD
5895,673,BAD
5896,673,BAD
5897,673,BAD
5898,673,BAD
5899,673,BAD
5900,673,BAD
5901,673,BAD
5894,674,BAD
5895,674,BAD
5896,674,BAD
5897,674,BAD
5898,674,BAD
5899,674,BAD
5900,674,BAD
5901,674,BAD
5895,675,BAD
5896,675,BAD
5897,675,BAD
5898,675,BAD
5899,675,BAD
5900,675,BAD
5901,675,BAD
